hour;sessions
35432;45
35433;54
35434;51
35435;42
35436;28
35437;39
35438;56
35439;85
35440;83
35441;87
35442;92
35443;70
35444;81
35445;73
35446;47
35447;25
35448;10
35449;5
35450;1
35451;4
35452;1
35453;2
35454;8
35455;17
35456;36
35457;41
35458;43
35459;46
35460;37
35461;53
35462;66
35463;73
35464;86
35465;74
35466;80
35467;78
35468;67
35469;68
35470;65
35471;22
35472;12
35473;4
35474;2
35475;0
35476;0
35477;2
35478;3
35479;14
35480;37
35481;51
35482;50
35483;44
35484;26
35485;53
35486;67
35487;111
35488;110
35489;74
35490;61
35491;79
35492;69
35493;62
35494;46
35495;21
35496;7
35497;5
35498;1
35499;2
35500;0
35501;0
35502;15
35503;47
35504;41
35505;61
35506;51
35507;50
35508;22
35509;32
35510;62
35511;70
35512;49
35513;52
35514;41
35515;41
35516;41
35517;33
35518;8
35519;12
35520;4
35521;2
35522;1
35523;2
35524;1
35525;1
35526;3
35527;6
35528;22
35529;41
35530;26
35531;27
35532;54
35533;46
35534;38
35535;36
35536;46
35537;70
35538;153
35539;108
35540;96
35541;58
35542;54
35543;31
35544;29
35545;18
35546;5
35547;2
35548;2
35549;1
35550;4
35551;11
35552;20
35553;34
35554;73
35555;76
35556;61
35557;66
35558;71
35559;69
35560;82
35561;61
35562;78
35563;77
35564;79
35565;66
35566;58
35567;41
35568;18
35569;9
35570;1
35571;0
35572;2
35573;4
35574;13
35575;52
35576;114
35577;146
35578;138
35579;96
35580;88
35581;86
35582;156
35583;177
35584;200
35585;160
35586;135
35587;142
35588;147
35589;123
35590;84
35591;47
35592;26
35593;8
35594;0
35595;2
35596;4
35597;5
35598;19
35599;50
35600;61
35601;122
35602;102
35603;87
35604;72
35605;86
35606;136
35607;157
35608;167
35609;146
35610;118
35611;150
35612;173
35613;130
35614;97
35615;63
35616;22
35617;9
35618;3
35619;2
35620;1
35621;5
35622;21
35623;33
35624;83
35625;77
35626;95
35627;89
35628;71
35629;84
35630;134
35631;156
35632;163
35633;147
35634;125
35635;147
35636;156
35637;123
35638;84
35639;51
35640;33
35641;5
35642;6
35643;5
35644;6
35645;7
35646;23
35647;30
35648;61
35649;78
35650;128
35651;66
35652;53
35653;74
35654;103
35655;117
35656;146
35657;151
35658;123
35659;151
35660;128
35661;141
35662;80
35663;47
35664;29
35665;6
35666;0
35667;2
35668;5
35669;2
35670;17
35671;49
35672;64
35673;86
35674;84
35675;78
35676;81
35677;80
35678;109
35679;131
35680;165
35681;120
35682;95
35683;98
35684;125
35685;88
35686;78
35687;48
35688;23
35689;6
35690;2
35691;5
35692;2
35693;3
35694;11
35695;11
35696;27
35697;40
35698;52
35699;67
35700;41
35701;41
35702;44
35703;50
35704;50
35705;52
35706;65
35707;64
35708;50
35709;48
35710;37
35711;29
35712;25
35713;13
35714;2
35715;2
35716;1
35717;0
35718;3
35719;9
35720;17
35721;46
35722;78
35723;64
35724;86
35725;69
35726;53
35727;65
35728;74
35729;144
35730;522
35731;731
35732;602
35733;451
35734;336
35735;169
35736;86
35737;21
35738;10
35739;5
35740;2
35741;13
35742;86
35743;226
35744;274
35745;241
35746;284
35747;269
35748;218
35749;320
35750;395
35751;372
35752;387
35753;339
35754;330
35755;315
35756;298
35757;295
35758;212
35759;110
35760;42
35761;11
35762;3
35763;2
35764;0
35765;9
35766;54
35767;94
35768;180
35769;193
35770;190
35771;144
35772;89
35773;145
35774;197
35775;233
35776;247
35777;183
35778;214
35779;236
35780;229
35781;185
35782;115
35783;61
35784;40
35785;9
35786;6
35787;1
35788;4
35789;11
35790;18
35791;65
35792;116
35793;117
35794;120
35795;100
35796;91
35797;125
35798;169
35799;194
35800;177
35801;150
35802;164
35803;155
35804;141
35805;151
35806;92
35807;63
35808;26
35809;12
35810;3
35811;2
35812;5
35813;8
35814;17
35815;51
35816;77
35817;94
35818;112
35819;76
35820;70
35821;79
35822;125
35823;138
35824;145
35825;132
35826;118
35827;122
35828;142
35829;133
35830;85
35831;59
35832;34
35833;8
35834;7
35835;3
35836;0
35837;4
35838;18
35839;42
35840;68
35841;90
35842;93
35843;92
35844;49
35845;50
35846;78
35847;93
35848;98
35849;83
35850;60
35851;66
35852;56
35853;44
35854;55
35855;41
35856;25
35857;7
35858;3
35859;7
35860;3
35861;2
35862;4
35863;7
35864;23
35865;41
35866;53
35867;74
35868;45
35869;37
35870;69
35871;51
35872;52
35873;52
35874;71
35875;66
35876;57
35877;49
35878;41
35879;28
35880;15
35881;7
35882;2
35883;0
35884;0
35885;1
35886;2
35887;15
35888;31
35889;50
35890;80
35891;67
35892;52
35893;41
35894;45
35895;56
35896;74
35897;342
35898;666
35899;594
35900;574
35901;472
35902;355
35903;186
35904;80
35905;22
35906;8
35907;10
35908;7
35909;31
35910;87
35911;221
35912;306
35913;334
35914;306
35915;280
35916;265
35917;355
35918;433
35919;465
35920;409
35921;392
35922;438
35923;459
35924;395
35925;344
35926;275
35927;163
35928;61
35929;23
35930;6
35931;1
35932;3
35933;16
35934;103
35935;159
35936;284
35937;246
35938;211
35939;217
35940;177
35941;218
35942;243
35943;313
35944;297
35945;239
35946;258
35947;298
35948;291
35949;319
35950;207
35951;110
35952;58
35953;18
35954;10
35955;4
35956;2
35957;17
35958;78
35959;90
35960;127
35961;152
35962;177
35963;150
35964;110
35965;153
35966;177
35967;171
35968;197
35969;192
35970;172
35971;202
35972;250
35973;627
35974;596
35975;363
35976;171
35977;63
35978;38
35979;17
35980;6
35981;17
35982;31
35983;96
35984;172
35985;284
35986;375
35987;390
35988;296
35989;295
35990;278
35991;272
35992;247
35993;273
35994;223
35995;201
35996;187
35997;217
35998;167
35999;96
36000;53
36001;24
36002;15
36003;11
36004;3
36005;8
36006;38
36007;99
36008;178
36009;235
36010;232
36011;196
36012;178
36013;229
36014;246
36015;208
36016;187
36017;149
36018;177
36019;175
36020;188
36021;145
36022;112
36023;107
36024;62
36025;41
36026;10
36027;5
36028;3
36029;6
36030;25
36031;34
36032;61
36033;85
36034;128
36035;108
36036;108
36037;101
36038;132
36039;92
36040;91
36041;87
36042;92
36043;78
36044;81
36045;59
36046;67
36047;36
36048;27
36049;15
36050;7
36051;1
36052;2
36053;0
36054;2
36055;16
36056;23
36057;55
36058;75
36059;98
36060;90
36061;93
36062;74
36063;105
36064;129
36065;112
36066;103
36067;94
36068;90
36069;78
36070;78
36071;57
36072;36
36073;14
36074;7
36075;3
36076;1
36077;8
36078;22
36079;115
36080;204
36081;202
36082;228
36083;137
36084;169
36085;270
36086;341
36087;239
36088;220
36089;230
36090;197
36091;218
36092;222
36093;189
36094;136
36095;84
36096;29
36097;12
36098;4
36099;0
36100;2
36101;4
36102;23
36103;74
36104;121
36105;138
36106;210
36107;136
36108;99
36109;131
36110;173
36111;176
36112;186
36113;155
36114;166
36115;149
36116;177
36117;177
36118;97
36119;63
36120;29
36121;16
36122;2
36123;2
36124;3
36125;6
36126;14
36127;61
36128;95
36129;138
36130;125
36131;106
36132;83
36133;96
36134;99
36135;151
36136;153
36137;136
36138;132
36139;115
36140;157
36141;135
36142;90
36143;47
36144;30
36145;9
36146;2
36147;1
36148;1
36149;6
36150;23
36151;36
36152;73
36153;112
36154;86
36155;95
36156;65
36157;81
36158;120
36159;135
36160;129
36161;111
36162;113
36163;118
36164;141
36165;97
36166;66
36167;58
36168;21
36169;8
36170;6
36171;1
36172;3
36173;7
36174;12
36175;32
36176;73
36177;88
36178;81
36179;74
36180;52
36181;70
36182;76
36183;93
36184;90
36185;80
36186;77
36187;73
36188;71
36189;64
36190;64
36191;36
36192;19
36193;5
36194;5
36195;2
36196;1
36197;3
36198;8
36199;8
36200;21
36201;42
36202;49
36203;48
36204;12
36205;11
36206;33
36207;58
36208;54
36209;48
36210;43
36211;43
36212;44
36213;51
36214;29
36215;21
36216;18
36217;9
36218;5
36219;1
36220;1
36221;1
36222;2
36223;6
36224;14
36225;30
36226;69
36227;62
36228;53
36229;48
36230;52
36231;70
36232;49
36233;60
36234;62
36235;62
36236;48
36237;54
36238;53
36239;37
36240;11
36241;3
36242;3
36243;1
36244;1
36245;4
36246;13
36247;29
36248;84
36249;79
36250;96
36251;71
36252;47
36253;74
36254;84
36255;123
36256;123
36257;109
36258;111
36259;124
36260;112
36261;93
36262;73
36263;41
36264;17
36265;8
36266;6
36267;0
36268;1
36269;1
36270;16
36271;45
36272;77
36273;84
36274;104
36275;83
36276;36
36277;73
36278;123
36279;134
36280;135
36281;110
36282;95
36283;138
36284;117
36285;112
36286;78
36287;47
36288;24
36289;7
36290;3
36291;1
36292;3
36293;2
36294;17
36295;33
36296;66
36297;71
36298;95
36299;81
36300;47
36301;78
36302;85
36303;129
36304;107
36305;102
36306;105
36307;99
36308;115
36309;76
36310;71
36311;41
36312;19
36313;11
36314;4
36315;1
36316;0
36317;3
36318;13
36319;24
36320;51
36321;60
36322;86
36323;65
36324;41
36325;61
36326;93
36327;113
36328;119
36329;92
36330;89
36331;72
36332;100
36333;96
36334;66
36335;49
36336;17
36337;2
36338;6
36339;1
36340;2
36341;5
36342;12
36343;34
36344;63
36345;83
36346;70
36347;54
36348;39
36349;57
36350;59
36351;77
36352;84
36353;72
36354;72
36355;72
36356;58
36357;46
36358;35
36359;20
36360;14
36361;6
36362;1
36363;5
36364;3
36365;2
36366;4
36367;13
36368;23
36369;30
36370;36
36371;34
36372;41
36373;54
36374;56
36375;68
36376;56
36377;86
36378;170
36379;159
36380;111
36381;92
36382;72
36383;40
36384;33
36385;15
36386;5
36387;5
36388;1
36389;1
36390;4
36391;16
36392;37
36393;45
36394;61
36395;84
36396;72
36397;77
36398;71
36399;101
36400;95
36401;92
36402;94
36403;81
36404;78
36405;66
36406;72
36407;40
36408;15
36409;10
36410;9
36411;5
36412;0
36413;3
36414;20
36415;75
36416;113
36417;138
36418;146
36419;147
36420;91
36421;127
36422;113
36423;197
36424;185
36425;156
36426;153
36427;124
36428;133
36429;118
36430;91
36431;52
36432;22
36433;3
36434;6
36435;1
36436;0
36437;7
36438;34
36439;58
36440;100
36441;113
36442;105
36443;84
36444;76
36445;94
36446;113
36447;130
36448;138
36449;142
36450;112
36451;136
36452;134
36453;101
36454;93
36455;46
36456;16
36457;6
36458;5
36459;1
36460;0
36461;6
36462;21
36463;40
36464;76
36465;111
36466;94
36467;73
36468;58
36469;89
36470;131
36471;141
36472;128
36473;121
36474;169
36475;144
36476;155
36477;103
36478;88
36479;41
36480;29
36481;3
36482;2
36483;3
36484;0
36485;4
36486;30
36487;52
36488;89
36489;130
36490;103
36491;66
36492;66
36493;97
36494;96
36495;108
36496;105
36497;126
36498;100
36499;110
36500;123
36501;86
36502;73
36503;36
36504;16
36505;6
36506;2
36507;1
36508;0
36509;5
36510;22
36511;40
36512;58
36513;91
36514;100
36515;63
36516;40
36517;65
36518;81
36519;70
36520;86
36521;78
36522;59
36523;48
36524;44
36525;44
36526;47
36527;19
36528;14
36529;8
36530;3
36531;0
36532;2
36533;0
36534;5
36535;12
36536;29
36537;27
36538;44
36539;51
36540;29
36541;45
36542;46
36543;39
36544;59
36545;44
36546;53
36547;52
36548;56
36549;43
36550;42
36551;29
36552;10
36553;7
36554;3
36555;2
36556;0
36557;0
36558;4
36559;8
36560;26
36561;46
36562;62
36563;73
36564;53
36565;60
36566;37
36567;38
36568;69
36569;154
36570;643
36571;962
36572;802
36573;629
36574;424
36575;223
36576;106
36577;36
36578;13
36579;8
36580;8
36581;24
36582;140
36583;303
36584;367
36585;390
36586;364
36587;308
36588;292
36589;383
36590;416
36591;453
36592;437
36593;372
36594;339
36595;317
36596;383
36597;335
36598;209
36599;118
36600;69
36601;19
36602;4
36603;5
36604;2
36605;15
36606;60
36607;107
36608;218
36609;214
36610;224
36611;180
36612;139
36613;213
36614;235
36615;243
36616;245
36617;210
36618;206
36619;228
36620;264
36621;253
36622;140
36623;92
36624;43
36625;13
36626;6
36627;2
36628;2
36629;15
36630;39
36631;82
36632;110
36633;128
36634;125
36635;105
36636;109
36637;108
36638;145
36639;197
36640;184
36641;171
36642;162
36643;148
36644;171
36645;163
36646;120
36647;62
36648;31
36649;13
36650;6
36651;1
36652;1
36653;7
36654;29
36655;49
36656;65
36657;104
36658;123
36659;85
36660;64
36661;75
36662;130
36663;161
36664;136
36665;109
36666;124
36667;137
36668;113
36669;118
36670;86
36671;55
36672;24
36673;7
36674;1
36675;2
36676;2
36677;14
36678;22
36679;48
36680;61
36681;101
36682;99
36683;81
36684;63
36685;63
36686;78
36687;113
36688;106
36689;76
36690;78
36691;84
36692;83
36693;60
36694;62
36695;37
36696;27
36697;7
36698;10
36699;1
36700;3
36701;5
36702;3
36703;13
36704;27
36705;42
36706;53
36707;61
36708;50
36709;66
36710;69
36711;73
36712;64
36713;55
36714;81
36715;78
36716;79
36717;60
36718;50
36719;52
36720;21
36721;19
36722;11
36723;6
36724;1
36725;1
36726;4
36727;13
36728;25
36729;65
36730;96
36731;93
36732;74
36733;55
36734;33
36735;50
36736;103
36737;503
36738;1.021
36739;810
36740;597
36741;492
36742;439
36743;276
36744;108
36745;37
36746;11
36747;6
36748;7
36749;49
36750;144
36751;338
36752;352
36753;416
36754;432
36755;365
36756;334
36757;418
36758;460
36759;461
36760;445
36761;406
36762;403
36763;388
36764;425
36765;361
36766;298
36767;161
36768;84
36769;18
36770;13
36771;7
36772;8
36773;20
36774;85
36775;182
36776;249
36777;254
36778;260
36779;227
36780;164
36781;262
36782;282
36783;288
36784;326
36785;253
36786;271
36787;265
36788;295
36789;257
36790;201
36791;125
36792;58
36793;25
36794;9
36795;9
36796;2
36797;18
36798;70
36799;96
36800;193
36801;208
36802;195
36803;177
36804;169
36805;197
36806;218
36807;237
36808;214
36809;231
36810;215
36811;249
36812;460
36813;515
36814;406
36815;268
36816;206
36817;70
36818;23
36819;13
36820;13
36821;9
36822;45
36823;84
36824;153
36825;259
36826;305
36827;330
36828;321
36829;314
36830;265
36831;235
36832;234
36833;244
36834;257
36835;263
36836;263
36837;165
36838;191
36839;128
36840;70
36841;50
36842;23
36843;10
36844;6
36845;11
36846;48
36847;85
36848;179
36849;185
36850;218
36851;241
36852;194
36853;275
36854;228
36855;193
36856;204
36857;169
36858;162
36859;183
36860;153
36861;131
36862;98
36863;100
36864;61
36865;26
36866;22
36867;7
36868;3
36869;5
36870;16
36871;18
36872;53
36873;70
36874;100
36875;120
36876;100
36877;107
36878;120
36879;92
36880;114
36881;109
36882;96
36883;121
36884;108
36885;85
36886;68
36887;58
36888;43
36889;20
36890;12
36891;5
36892;5
36893;1
36894;6
36895;18
36896;20
36897;54
36898;104
36899;101
36900;95
36901;105
36902;110
36903;114
36904;131
36905;131
36906;120
36907;122
36908;154
36909;108
36910;89
36911;69
36912;39
36913;15
36914;12
36915;4
36916;7
36917;16
36918;75
36919;193
36920;253
36921;253
36922;236
36923;188
36924;189
36925;230
36926;259
36927;249
36928;221
36929;208
36930;255
36931;285
36932;267
36933;212
36934;154
36935;76
36936;32
36937;13
36938;5
36939;4
36940;12
36941;22
36942;99
36943;136
36944;189
36945;202
36946;195
36947;145
36948;155
36949;180
36950;204
36951;202
36952;240
36953;224
36954;194
36955;200
36956;194
36957;177
36958;128
36959;75
36960;24
36961;17
36962;7
36963;6
36964;5
36965;8
36966;55
36967;96
36968;156
36969;162
36970;141
36971;122
36972;125
36973;138
36974;180
36975;200
36976;198
36977;193
36978;193
36979;214
36980;208
36981;183
36982;117
36983;68
36984;38
36985;11
36986;5
36987;2
36988;2
36989;19
36990;42
36991;87
36992;123
36993;159
36994;142
36995;112
36996;121
36997;149
36998;174
36999;209
37000;189
37001;161
37002;186
37003;181
37004;166
37005;123
37006;100
37007;57
37008;25
37009;12
37010;6
37011;7
37012;1
37013;9
37014;33
37015;67
37016;132
37017;129
37018;147
37019;113
37020;111
37021;169
37022;187
37023;195
37024;186
37025;164
37026;184
37027;160
37028;136
37029;96
37030;77
37031;45
37032;33
37033;11
37034;5
37035;0
37036;4
37037;6
37038;28
37039;66
37040;93
37041;157
37042;309
37043;404
37044;483
37045;818
37046;1.718
37047;1.756
37048;1.223
37049;891
37050;803
37051;679
37052;545
37053;414
37054;325
37055;156
37056;83
37057;38
37058;13
37059;3
37060;4
37061;16
37062;49
37063;124
37064;260
37065;319
37066;449
37067;405
37068;328
37069;358
37070;360
37071;313
37072;318
37073;331
37074;350
37075;356
37076;328
37077;281
37078;200
37079;101
37080;49
37081;18
37082;4
37083;3
37084;5
37085;54
37086;170
37087;266
37088;297
37089;364
37090;358
37091;418
37092;532
37093;540
37094;610
37095;596
